from_cbsa_info_CBSA Name,from_CBSA,from_CBSA_ID,from_state,to_cbsa_info_CBSA Name,to_CBSA,to_CBSA_ID,to_state,Total Perm,Total Temp,from_num_households,to_num_households
Atlanta-Sandy Springs-Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",310M400US12060, GA,Palm Bay-Melbourne-Titusville,"Palm Bay-Melbourne-Titusville, FL",310M400US37340, FL,64.00,0.00,2104360.00,230417.00
Atlanta-Sandy Springs-Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",310M400US12060, GA,Philadelphia-Camden-Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",310M400US37980, PA-NJ-DE-MD,177.00,0.00,2104360.00,2280112.00
Atlanta-Sandy Springs-Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",310M400US12060, GA,Phoenix-Mesa-Chandler,"Phoenix-Mesa-Chandler, AZ",310M400US38060, AZ,715.00,0.00,2104360.00,1693396.00
Atlanta-Sandy Springs-Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",310M400US12060, GA,Pittsburgh,"Pittsburgh, PA",310M400US38300, PA,82.00,0.00,2104360.00,1009415.00
Atlanta-Sandy Springs-Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",310M400US12060, GA,Portland-Vancouver-Hillsboro,"Portland-Vancouver-Hillsboro, OR-WA",310M400US38900, OR-WA,52.00,0.00,2104360.00,938646.00
Atlanta-Sandy Springs-Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",310M400US12060, GA,Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,556.00,0.00,2104360.00,494521.00
Atlanta-Sandy Springs-Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",310M400US12060, GA,Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,56.00,0.00,2104360.00,1360934.00
Atlanta-Sandy Springs-Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",310M400US12060, GA,San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,67.00,0.00,2104360.00,811335.00
Atlanta-Sandy Springs-Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",310M400US12060, GA,San Diego-Chula Vista-Carlsbad,"San Diego-Chula Vista-Carlsbad, CA",310M400US41740, CA,207.00,0.00,2104360.00,1125286.00
Atlanta-Sandy Springs-Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",310M400US12060, GA,San Francisco-Oakland-Berkeley,"San Francisco-Oakland-Berkeley, CA",310M400US41860, CA,171.00,0.00,2104360.00,1703275.00
Atlanta-Sandy Springs-Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",310M400US12060, GA,San Jose-Sunnyvale-Santa Clara,"San Jose-Sunnyvale-Santa Clara, CA",310M400US41940, CA,148.00,0.00,2104360.00,658350.00
Atlanta-Sandy Springs-Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",310M400US12060, GA,Savannah,"Savannah, GA",310M400US42340, GA,792.00,0.00,2104360.00,142788.00
Atlanta-Sandy Springs-Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",310M400US12060, GA,Seattle-Tacoma-Bellevue,"Seattle-Tacoma-Bellevue, WA",310M400US42660, WA,526.00,0.00,2104360.00,1499147.00
Atlanta-Sandy Springs-Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",310M400US12060, GA,Tampa-St. Petersburg-Clearwater,"Tampa-St. Petersburg-Clearwater, FL",310M400US45300, FL,1596.00,32.00,2104360.00,1213267.00
Atlanta-Sandy Springs-Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",310M400US12060, GA,Washington-Arlington-Alexandria,"Washington-Arlington-Alexandria, DC-VA-MD-WV",310M400US47900, DC-VA-MD-WV,649.00,0.00,2104360.00,2216997.00
Augusta-Richmond County,"Augusta-Richmond County, GA-SC",310M400US12260, GA-SC,Atlanta-Sandy Springs-Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",310M400US12060, GA,450.00,0.00,215210.00,2104360.00
Augusta-Richmond County,"Augusta-Richmond County, GA-SC",310M400US12260, GA-SC,Augusta-Richmond County,"Augusta-Richmond County, GA-SC",310M400US12260, GA-SC,38590.00,1392.00,215210.00,215210.00
Augusta-Richmond County,"Augusta-Richmond County, GA-SC",310M400US12260, GA-SC,Columbia,"Columbia, SC",310M400US17900, SC,461.00,0.00,215210.00,312401.00
Augusta-Richmond County,"Augusta-Richmond County, GA-SC",310M400US12260, GA-SC,Savannah,"Savannah, GA",310M400US42340, GA,47.00,11.00,215210.00,142788.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Albuquerque,"Albuquerque, NM",310M400US10740, NM,146.00,0.00,764989.00,351354.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Atlanta-Sandy Springs-Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",310M400US12060, GA,294.00,0.00,764989.00,2104360.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,211361.00,8511.00,764989.00,764989.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Boston-Cambridge-Newton,"Boston-Cambridge-Newton, MA-NH",310M400US14460, MA-NH,158.00,0.00,764989.00,1831217.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Boulder,"Boulder, CO",310M400US14500, CO,136.00,0.00,764989.00,127415.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Brownsville-Harlingen,"Brownsville-Harlingen, TX",310M400US15180, TX,290.00,11.00,764989.00,124605.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Charlotte-Concord-Gastonia,"Charlotte-Concord-Gastonia, NC-SC",310M400US16740, NC-SC,99.00,0.00,764989.00,952806.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Chicago-Naperville-Elgin,"Chicago-Naperville-Elgin, IL-IN-WI",310M400US16980, IL-IN-WI,421.00,90.00,764989.00,3514621.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Colorado Springs,"Colorado Springs, CO",310M400US17820, CO,209.00,0.00,764989.00,267755.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Corpus Christi,"Corpus Christi, TX",310M400US18580, TX,462.00,0.00,764989.00,152349.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,5687.00,220.00,764989.00,2553470.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Denver-Aurora-Lakewood,"Denver-Aurora-Lakewood, CO",310M400US19740, CO,787.00,0.00,764989.00,1112126.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,El Paso,"El Paso, TX",310M400US21340, TX,324.00,0.00,764989.00,269288.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Fort Collins,"Fort Collins, CO",310M400US22660, CO,67.00,0.00,764989.00,137021.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Houston-The Woodlands-Sugar Land,"Houston-The Woodlands-Sugar Land, TX",310M400US26420, TX,5694.00,301.00,764989.00,2352275.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Jacksonville,"Jacksonville, FL",310M400US27260, FL,61.00,0.00,764989.00,563946.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Killeen-Temple,"Killeen-Temple, TX",310M400US28660, TX,3038.00,11.00,764989.00,152818.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Las Vegas-Henderson-Paradise,"Las Vegas-Henderson-Paradise, NV",310M400US29820, NV,246.00,0.00,764989.00,783524.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Los Angeles-Long Beach-Anaheim,"Los Angeles-Long Beach-Anaheim, CA",310M400US31080, CA,1041.00,67.00,764989.00,4354287.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Lubbock,"Lubbock, TX",310M400US31180, TX,162.00,0.00,764989.00,117703.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,McAllen-Edinburg-Mission,"McAllen-Edinburg-Mission, TX",310M400US32580, TX,362.00,0.00,764989.00,238345.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Miami-Fort Lauderdale-Pompano Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",310M400US33100, FL,367.00,0.00,764989.00,2127517.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Minneapolis-St. Paul-Bloomington,"Minneapolis-St. Paul-Bloomington, MN-WI",310M400US33460, MN-WI,81.00,23.00,764989.00,1373979.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Nashville-Davidson--Murfreesboro--Franklin,"Nashville-Davidson--Murfreesboro--Franklin, TN",310M400US34980, TN,166.00,0.00,764989.00,708788.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,New Orleans-Metairie,"New Orleans-Metairie, LA",310M400US35380, LA,81.00,0.00,764989.00,482358.00
Bridgeport-Stamford-Norwalk,"Bridgeport-Stamford-Norwalk, CT",310M400US14860, CT,New York-Newark-Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",310M400US35620, NY-NJ-PA,4081.00,323.00,340189.00,6997001.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Oklahoma City,"Oklahoma City, OK",310M400US36420, OK,143.00,0.00,764989.00,515208.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Philadelphia-Camden-Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",310M400US37980, PA-NJ-DE-MD,64.00,0.00,764989.00,2280112.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Phoenix-Mesa-Chandler,"Phoenix-Mesa-Chandler, AZ",310M400US38060, AZ,755.00,30.00,764989.00,1693396.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Portland-Vancouver-Hillsboro,"Portland-Vancouver-Hillsboro, OR-WA",310M400US38900, OR-WA,227.00,0.00,764989.00,938646.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,133.00,0.00,764989.00,494521.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,80.00,0.00,764989.00,1360934.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,58.00,0.00,764989.00,395298.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,6356.00,170.00,764989.00,811335.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,San Diego-Chula Vista-Carlsbad,"San Diego-Chula Vista-Carlsbad, CA",310M400US41740, CA,472.00,13.00,764989.00,1125286.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,San Francisco-Oakland-Berkeley,"San Francisco-Oakland-Berkeley, CA",310M400US41860, CA,373.00,0.00,764989.00,1703275.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,San Jose-Sunnyvale-Santa Clara,"San Jose-Sunnyvale-Santa Clara, CA",310M400US41940, CA,281.00,12.00,764989.00,658350.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Seattle-Tacoma-Bellevue,"Seattle-Tacoma-Bellevue, WA",310M400US42660, WA,690.00,24.00,764989.00,1499147.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Tampa-St. Petersburg-Clearwater,"Tampa-St. Petersburg-Clearwater, FL",310M400US45300, FL,239.00,0.00,764989.00,1213267.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Tulsa,"Tulsa, OK",310M400US46140, OK,70.00,0.00,764989.00,382217.00
Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,Washington-Arlington-Alexandria,"Washington-Arlington-Alexandria, DC-VA-MD-WV",310M400US47900, DC-VA-MD-WV,220.00,0.00,764989.00,2216997.00
Bakersfield,"Bakersfield, CA",310M400US12540, CA,Bakersfield,"Bakersfield, CA",310M400US12540, CA,50299.00,2427.00,270282.00,270282.00
Bakersfield,"Bakersfield, CA",310M400US12540, CA,Boise City,"Boise City, ID",310M400US14260, ID,84.00,0.00,270282.00,260369.00
Bakersfield,"Bakersfield, CA",310M400US12540, CA,Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,61.00,0.00,270282.00,2553470.00
Bakersfield,"Bakersfield, CA",310M400US12540, CA,Fresno,"Fresno, CA",310M400US23420, CA,512.00,0.00,270282.00,307906.00
Bakersfield,"Bakersfield, CA",310M400US12540, CA,Houston-The Woodlands-Sugar Land,"Houston-The Woodlands-Sugar Land, TX",310M400US26420, TX,163.00,0.00,270282.00,2352275.00
Bakersfield,"Bakersfield, CA",310M400US12540, CA,Las Vegas-Henderson-Paradise,"Las Vegas-Henderson-Paradise, NV",310M400US29820, NV,588.00,0.00,270282.00,783524.00
Bakersfield,"Bakersfield, CA",310M400US12540, CA,Los Angeles-Long Beach-Anaheim,"Los Angeles-Long Beach-Anaheim, CA",310M400US31080, CA,2861.00,205.00,270282.00,4354287.00
Bakersfield,"Bakersfield, CA",310M400US12540, CA,Oxnard-Thousand Oaks-Ventura,"Oxnard-Thousand Oaks-Ventura, CA",310M400US37100, CA,449.00,0.00,270282.00,271040.00
Bakersfield,"Bakersfield, CA",310M400US12540, CA,Phoenix-Mesa-Chandler,"Phoenix-Mesa-Chandler, AZ",310M400US38060, AZ,420.00,0.00,270282.00,1693396.00
Bakersfield,"Bakersfield, CA",310M400US12540, CA,Reno,"Reno, NV",310M400US39900, NV,88.00,0.00,270282.00,183807.00
Bakersfield,"Bakersfield, CA",310M400US12540, CA,Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,1015.00,0.00,270282.00,1360934.00
Bakersfield,"Bakersfield, CA",310M400US12540, CA,Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,275.00,0.00,270282.00,831150.00
Bakersfield,"Bakersfield, CA",310M400US12540, CA,Salinas,"Salinas, CA",310M400US41500, CA,67.00,0.00,270282.00,127155.00
Bakersfield,"Bakersfield, CA",310M400US12540, CA,San Diego-Chula Vista-Carlsbad,"San Diego-Chula Vista-Carlsbad, CA",310M400US41740, CA,485.00,0.00,270282.00,1125286.00
Bakersfield,"Bakersfield, CA",310M400US12540, CA,San Francisco-Oakland-Berkeley,"San Francisco-Oakland-Berkeley, CA",310M400US41860, CA,132.00,0.00,270282.00,1703275.00
Bakersfield,"Bakersfield, CA",310M400US12540, CA,San Jose-Sunnyvale-Santa Clara,"San Jose-Sunnyvale-Santa Clara, CA",310M400US41940, CA,57.00,0.00,270282.00,658350.00
Bakersfield,"Bakersfield, CA",310M400US12540, CA,San Luis Obispo-Paso Robles,"San Luis Obispo-Paso Robles, CA",310M400US42020, CA,418.00,0.00,270282.00,105981.00
Bakersfield,"Bakersfield, CA",310M400US12540, CA,Santa Maria-Santa Barbara,"Santa Maria-Santa Barbara, CA",310M400US42200, CA,213.00,0.00,270282.00,145856.00
Bakersfield,"Bakersfield, CA",310M400US12540, CA,Seattle-Tacoma-Bellevue,"Seattle-Tacoma-Bellevue, WA",310M400US42660, WA,75.00,0.00,270282.00,1499147.00
Bakersfield,"Bakersfield, CA",310M400US12540, CA,Stockton,"Stockton, CA",310M400US44700, CA,100.00,0.00,270282.00,228567.00
Bakersfield,"Bakersfield, CA",310M400US12540, CA,Visalia,"Visalia, CA",310M400US47300, CA,631.00,11.00,270282.00,138238.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Atlanta-Sandy Springs-Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",310M400US12060, GA,258.00,0.00,1049909.00,2104360.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,189667.00,9202.00,1049909.00,1049909.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Boston-Cambridge-Newton,"Boston-Cambridge-Newton, MA-NH",310M400US14460, MA-NH,178.00,0.00,1049909.00,1831217.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Cape Coral-Fort Myers,"Cape Coral-Fort Myers, FL",310M400US15980, FL,109.00,257.00,1049909.00,275965.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Charleston-North Charleston,"Charleston-North Charleston, SC",310M400US16700, SC,64.00,0.00,1049909.00,291427.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Charlotte-Concord-Gastonia,"Charlotte-Concord-Gastonia, NC-SC",310M400US16740, NC-SC,192.00,0.00,1049909.00,952806.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Chicago-Naperville-Elgin,"Chicago-Naperville-Elgin, IL-IN-WI",310M400US16980, IL-IN-WI,259.00,0.00,1049909.00,3514621.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,88.00,0.00,1049909.00,2553470.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Hagerstown-Martinsburg,"Hagerstown-Martinsburg, MD-WV",310M400US25180, MD-WV,267.00,0.00,1049909.00,107441.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Houston-The Woodlands-Sugar Land,"Houston-The Woodlands-Sugar Land, TX",310M400US26420, TX,188.00,0.00,1049909.00,2352275.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Las Vegas-Henderson-Paradise,"Las Vegas-Henderson-Paradise, NV",310M400US29820, NV,63.00,0.00,1049909.00,783524.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Los Angeles-Long Beach-Anaheim,"Los Angeles-Long Beach-Anaheim, CA",310M400US31080, CA,445.00,0.00,1049909.00,4354287.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Miami-Fort Lauderdale-Pompano Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",310M400US33100, FL,406.00,427.00,1049909.00,2127517.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Myrtle Beach-Conway-North Myrtle Beach,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",310M400US34820, SC-NC,142.00,0.00,1049909.00,187199.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Naples-Marco Island,"Naples-Marco Island, FL",310M400US34940, FL,22.00,213.00,1049909.00,142979.00
Poughkeepsie-Newburgh-Middletown,"Poughkeepsie-Newburgh-Middletown, NY",310M400US39100, NY,New York-Newark-Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",310M400US35620, NY-NJ-PA,3916.00,88.00,236429.00,6997001.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,34.00,73.00,1049909.00,328198.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Orlando-Kissimmee-Sanford,"Orlando-Kissimmee-Sanford, FL",310M400US36740, FL,77.00,0.00,1049909.00,872831.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Palm Bay-Melbourne-Titusville,"Palm Bay-Melbourne-Titusville, FL",310M400US37340, FL,56.00,0.00,1049909.00,230417.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Pensacola-Ferry Pass-Brent,"Pensacola-Ferry Pass-Brent, FL",310M400US37860, FL,81.00,0.00,1049909.00,183618.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Philadelphia-Camden-Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",310M400US37980, PA-NJ-DE-MD,1704.00,0.00,1049909.00,2280112.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Phoenix-Mesa-Chandler,"Phoenix-Mesa-Chandler, AZ",310M400US38060, AZ,129.00,0.00,1049909.00,1693396.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Pittsburgh,"Pittsburgh, PA",310M400US38300, PA,70.00,0.00,1049909.00,1009415.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,274.00,0.00,1049909.00,494521.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Salisbury,"Salisbury, MD-DE",310M400US41540, MD-DE,1906.00,170.00,1049909.00,160153.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,152.00,0.00,1049909.00,811335.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,San Diego-Chula Vista-Carlsbad,"San Diego-Chula Vista-Carlsbad, CA",310M400US41740, CA,263.00,0.00,1049909.00,1125286.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Seattle-Tacoma-Bellevue,"Seattle-Tacoma-Bellevue, WA",310M400US42660, WA,175.00,0.00,1049909.00,1499147.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Tampa-St. Petersburg-Clearwater,"Tampa-St. Petersburg-Clearwater, FL",310M400US45300, FL,222.00,11.00,1049909.00,1213267.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Urban Honolulu,"Urban Honolulu, HI",310M400US46520, HI,106.00,0.00,1049909.00,312795.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Virginia Beach-Norfolk-Newport News,"Virginia Beach-Norfolk-Newport News, VA-NC",310M400US47260, VA-NC,101.00,0.00,1049909.00,663821.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,Washington-Arlington-Alexandria,"Washington-Arlington-Alexandria, DC-VA-MD-WV",310M400US47900, DC-VA-MD-WV,14683.00,288.00,1049909.00,2216997.00
Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,York-Hanover,"York-Hanover, PA",310M400US49620, PA,2456.00,0.00,1049909.00,172421.00
Baton Rouge,"Baton Rouge, LA",310M400US12940, LA,Baton Rouge,"Baton Rouge, LA",310M400US12940, LA,51039.00,1918.00,308531.00,308531.00
Baton Rouge,"Baton Rouge, LA",310M400US12940, LA,Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,306.00,0.00,308531.00,2553470.00
Baton Rouge,"Baton Rouge, LA",310M400US12940, LA,Houston-The Woodlands-Sugar Land,"Houston-The Woodlands-Sugar Land, TX",310M400US26420, TX,591.00,0.00,308531.00,2352275.00
Baton Rouge,"Baton Rouge, LA",310M400US12940, LA,Lafayette,"Lafayette, LA",310M400US29180, LA,325.00,0.00,308531.00,181798.00
Baton Rouge,"Baton Rouge, LA",310M400US12940, LA,New Orleans-Metairie,"New Orleans-Metairie, LA",310M400US35380, LA,1337.00,12.00,308531.00,482358.00
Beaumont-Port Arthur,"Beaumont-Port Arthur, TX",310M400US13140, TX,Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,84.00,0.00,145308.00,764989.00
Beaumont-Port Arthur,"Beaumont-Port Arthur, TX",310M400US13140, TX,Beaumont-Port Arthur,"Beaumont-Port Arthur, TX",310M400US13140, TX,23696.00,951.00,145308.00,145308.00
Beaumont-Port Arthur,"Beaumont-Port Arthur, TX",310M400US13140, TX,Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,173.00,0.00,145308.00,2553470.00
